1;6.999865770339966
2;13.967623233795166
3;20.89748740196228
4;27.866657495498657
5;34.841463804244995
6;34.842437744140625
7;41.802367210388184
8;41.80990028381348
9;62.71474742889404
10;69.67570805549622
11;76.65568685531616
12;83.60884690284729
13;83.61706876754761
14;97.53844952583313
15;97.5536961555481
